,stock,snp500,industry,oil,cci,bci,class,trend_slope_prior,trend_slope_post,sector,cluster
376,PNR,0.8891947944715347,0.23263716439153656,-0.8367352072372899,0.6653066371881203,0.6705408962377551,increasing,0.1106003231079617,0.1106003231079617,Industrials,5
377,PNW,-0.03879171927579924,0.10957063054921373,0.34982084682709236,-0.4989935121206813,-0.5085570833258533,increasing,0.0443263421283705,0.0443263421283705,Utilities,5
378,PODD,0.2049755022823088,0.07207798053541091,-0.045920825108704086,-0.22214542440557705,-0.2051643046889664,increasing/RTC,0.3670144158440667,-0.5839606941520393,Health Care,0
379,POOL,0.8620237264423646,0.3184878014848076,-0.8595063846148179,0.9130467812023498,0.8994410308786472,increasing,0.10004261195128518,0.9462146894306156,Consumer Discretionary,5
380,PPG,0.8997077987298651,0.05135088865783259,-0.7608634955760464,0.6150722890980459,0.6133013485215112,increasing,0.11436133184352842,0.11436133184352842,Materials,5
381,PPL,0.30093354319197985,0.05878535843947665,-0.3365937191842692,0.4131264375261871,0.3999459866831526,no change,-0.0029411876902860753,-0.00599985122680664,Utilities,11
382,PRU,0.46404016084063593,0.26718662163009854,-0.4298617643540385,0.7495516377948412,0.7395095872029606,decreasing,-0.05385689568101314,-0.05385689568101314,Financials,1
383,PSA,0.5225690720868359,0.5438032569816669,-0.4138762891973157,0.686277304500472,0.6558693383185237,decreasing,-0.0675635142204089,-0.0675635142204089,Real Estate,1
384,PSX,-0.6265219633411749,0.5635379033781237,0.9324675003851165,-0.8440915457627854,-0.8687617711879089,increasing,0.029934333890860292,0.029934333890860292,Energy,7
385,PTC,0.1891109894128447,0.13930997189586647,0.08359412879062127,-0.4105327308429951,-0.3893888853888737,increasing,0.12168014518482018,0.12168014518482018,Information Technology,5
386,PWR,-0.27805742457250976,0.06973802446268529,0.6577686995511316,-0.8624467343024712,-0.8575288805048727,increasing,0.28050962929135986,0.28050962929135986,Industrials,5
387,PXD,-0.6111293595775126,0.533224570218233,0.7862595834342675,-0.4371848580257781,-0.4589048056391825,decreasing,-0.1763786471310505,-0.1763786471310505,Energy,14
388,PYPL,0.6510215579971371,0.20897022050350927,-0.925556626218723,0.8225305938557965,0.8545554106779558,decreasing,-0.11260685092014047,-0.11260685092014047,Financials,1
389,QCOM,0.6751857766400479,0.17522962737428766,-0.6369120803339218,0.7833536008040413,0.7541532849885981,decreasing,-0.031083308325873478,-0.031083308325873478,Information Technology,1
390,QRVO,0.78931643640811,0.22369134612272099,-0.9346300189110169,0.8831635079995581,0.8935345321575522,increasing,0.0502304295413433,0.2185096007127028,Information Technology,5
391,RCL,0.7984903231982919,0.304635012156072,-0.40662079482844127,0.3177700524017855,0.3076860044958356,increasing,0.1646237780246548,0.4470814273843162,Consumer Discretionary,5
392,REG,0.7806301311430051,0.5676832459250881,-0.6056102940085925,0.8016072345781471,0.7760501797062931,no change/RTC,-0.0035645009833814457,0.159130299992922,Real Estate,8
393,REGN,-0.3539970712125951,-0.018142582104950875,0.6246109873104921,-0.7502074594931046,-0.7642597907411598,increasing,0.28431692911686646,0.28431692911686646,Health Care,5
394,RF,0.23798055506969037,0.23744709751055496,-0.1927509353294034,0.46218644635014694,0.4540215348833548,decreasing,-0.01649658414707772,-0.01649658414707772,Financials,1
395,RHI,0.7473632651727299,0.09207157765921727,-0.7125071362888705,0.917334263616329,0.8979448705922024,decreasing,-0.01832331088367379,-0.01832331088367379,Industrials,1
396,RJF,-0.15276081142329126,0.08578641605978957,0.45900187082950206,-0.2603566839459799,-0.25292252627034273,decreasing/RTC,-0.11059719908471202,0.3884901063055055,Financials,6
397,RL,0.7155980948407764,0.3055070804579596,-0.3094828037188164,0.22354573764814994,0.193815272013522,increasing,0.15897023301841157,0.3524144320564474,Consumer Discretionary,5
398,RMD,0.6841804728653398,0.11726598753658482,-0.8889171559550821,0.7453677354936508,0.7808243220238266,decreasing,-0.024886890765257637,-0.024886890765257637,Health Care,1
399,ROK,0.8125603214797654,0.28509791067366475,-0.5239969749889782,0.31166258316949813,0.31497657434089665,increasing,0.3069063282287071,0.9339586893717449,Industrials,5
400,ROL,-0.15129683791798457,0.09268467487213912,0.3094725305169803,-0.596675758439466,-0.5460767877032513,increasing,0.025342466624360106,0.025342466624360106,Industrials,5
401,ROP,0.8842406876405551,0.28511512556824303,-0.5377479045636665,0.4665336717393961,0.4561004588132979,increasing,0.37182713602925394,0.37182713602925394,Information Technology,5
402,ROST,0.4522201971909865,0.24259435362155768,-0.2629909379552366,0.07147304316241114,0.0748559625811478,increasing,0.0986000225506596,0.21127718082372693,Consumer Discretionary,5
403,RSG,-0.01949633742815363,0.0495564595540086,0.35233230582076097,-0.534119759172829,-0.5045097704445555,increasing,0.05975408707895587,0.05975408707895587,Industrials,5
404,RTX,-0.28877008846438884,-0.0004207565834012141,0.7191855476572094,-0.5347162364101473,-0.5905011539939711,increasing,0.014809168035333806,0.014809168035333806,Industrials,5
405,RVTY,0.7012038035724758,0.10625804560532308,-0.8355866391044539,0.9549529598040306,0.9494389683929568,decreasing/RTC,-0.03805421303058493,0.13956756662374067,Health Care,20
406,SBAC,0.40902658654372764,0.5589984422671569,-0.6638309734267176,0.8501677119070631,0.851291155382538,decreasing/RTC,-0.37930463637983747,-0.017102833283253203,Real Estate,20
407,SBUX,0.5185059140931114,0.27499917376839866,-0.48136153349189226,0.196989634064614,0.2112442310929908,increasing/RTC,0.1317694219838158,0.028768980141842003,Consumer Discretionary,0
408,SCHW,0.31038835322327385,0.25378257267882054,-0.3034999347383542,0.5450932086606616,0.5401985580066818,decreasing,-0.08967563614437322,-0.08967563614437322,Financials,1
409,SEDG,0.1813286282576005,0.08539789022635413,-0.08918555480131626,0.07409698136017988,0.06237411860947379,increasing/RTC,0.12908803180298944,-1.465543912804645,Information Technology,0
410,SEE,0.4772026431892301,0.14271751273738448,-0.5534247337213575,0.8580588498706436,0.8266452542220458,decreasing/RTC,-0.03735312704312599,0.04628840271307498,Materials,20
411,SHW,0.8504099155981953,0.08665132842504666,-0.8355143359828509,0.8292294183244042,0.8280545601289524,no change/RTC,-0.024791233228600544,0.9083762230811181,Materials,8
412,SJM,-0.40679928213304467,0.11682072071722742,0.7636035038707072,-0.843656427589743,-0.8684972780787712,increasing/RTC,0.09249996849399829,-0.0360947070817802,Consumer Staples,2
413,SLB,-0.49868879571652985,0.5347275525309002,0.9003624621910962,-0.8388351151039135,-0.866450516781458,increasing,0.04030692266706769,0.04030692266706769,Energy,7
414,SNA,-0.010176152409657876,0.15982169278467762,0.4455024767125286,-0.6897997028717369,-0.6904799779352291,increasing,0.26479099134723105,0.26479099134723105,Industrials,5
415,SNPS,0.21161295376752137,0.1458179593972045,0.20120760144021563,-0.5136449074726958,-0.5119554693741679,increasing/RTC,0.4268054824035524,0.230161658555607,Information Technology,0
416,SO,-0.333272211226145,0.19276306470339213,0.4401578819194805,-0.40043304983438543,-0.40468552355122756,no change,0.008468818582655177,0.008468818582655177,Utilities,18
417,SPG,0.8457869384352706,0.48837474915508,-0.6469146046843158,0.7366899698598062,0.7146219323602068,increasing,0.047222167726547,0.047222167726547,Real Estate,5
418,SPGI,0.9471682227809181,0.229539725905486,-0.8390044168477535,0.754787590920481,0.762733495171477,increasing,0.06635029849071682,0.7318332248263889,Financials,5
419,SRE,-0.6665438750777885,0.201684785801923,0.7960410128184395,-0.6276895061125521,-0.6375814652389584,decreasing/RTC,-0.07000085285731725,-0.010515969897073412,Utilities,3
420,STE,0.7961151310839291,0.0894036076481183,-0.5651934093266049,0.7110345976772867,0.6797670463376909,increasing,0.069546145484561,0.512046876844469,Health Care,5
421,STLD,-0.47012880494579434,-0.03749607344829097,0.7906404682854071,-0.8537443711671877,-0.8758495186774651,increasing,0.08851990145372203,0.08851990145372203,Materials,5
422,STT,0.7099894414010861,0.2756265016596838,-0.6088666158440588,0.6565221057574299,0.6347530508518275,no change,0.000244770849536279,0.000244770849536279,Financials,11
423,STX,0.7452949059861379,0.18614183693801267,-0.7455155044276943,0.8972399313565276,0.8661706505507264,increasing,0.025322919323726552,0.025322919323726552,Information Technology,5
424,STZ,-0.10008197675737494,0.11469861936060739,0.4305713567944791,-0.34687822937873014,-0.3441121520252379,decreasing/RTC,-0.13836322814743765,0.6534300973528612,Consumer Staples,6
425,SWK,0.8091407930812197,0.11523341992773828,-0.9197761528036025,0.9697536238313503,0.9674410110127283,no change/RTC,-0.014017911301445715,0.3545342987658931,Industrials,8
426,SWKS,0.8299197134067884,0.24436680329863272,-0.9256209248354574,0.8512305185614877,0.8560180002717686,increasing,0.08158122447499058,0.08158122447499058,Information Technology,5
427,SYF,0.7698391733657114,0.26508782845818346,-0.8593593449081319,0.8577732154730582,0.8730428812305945,decreasing/RTC,-0.02109173914560905,0.0685444899454016,Financials,20
428,SYK,0.5913644882419932,0.09938483687685887,-0.1946547248887712,0.02449195364351489,-0.0008358163417508523,increasing,0.40903351919991626,0.40903351919991626,Health Care,5
429,SYY,-0.2527237392301521,0.056561678613859113,0.09307364438438041,0.2240474862866911,0.22586489559282696,decreasing,-0.04258343163003381,-0.04258343163003381,Consumer Staples,1
430,T,0.006234026686283328,0.17343391656538576,-0.34663689982551465,0.5084376919358577,0.4794490589595488,decreasing,-0.011250008035589149,-0.011250008035589149,Communication Services,1
431,TAP,-0.1442161285508247,0.10170775902873527,0.5320450857840804,-0.6622490749270343,-0.6673471464785293,increasing,0.07285299445986465,0.07285299445986465,Consumer Staples,5
432,TDG,0.2504539408898682,0.19934329686484023,0.27691600366165003,-0.48082536596363673,-0.49697131011636014,increasing,1.516609470329886,1.516609470329886,Industrials,5
433,TDY,0.6760800538351737,0.19903152137459607,-0.4386698405775154,0.5133319211424859,0.47718587007043134,increasing,0.11024879901088146,0.11024879901088146,Information Technology,5
434,TECH,0.771682264735853,0.11754521089799226,-0.908531540677462,0.9259951300201716,0.9407567454138825,no change,0.007119645882915977,0.007119645882915977,Health Care,11
435,TEL,0.9142315833994534,0.2917527945419777,-0.7975738190222001,0.7232805013025754,0.7226088185992215,increasing,0.021639339259413422,0.3759727478027344,Information Technology,5
436,TER,0.8869387140962377,0.27717396655772003,-0.7002173850229598,0.7200882280364099,0.6878660232283186,increasing,0.12321690662366125,0.20774932600494123,Information Technology,5
437,TFC,0.5076508350351555,0.26709988836046644,-0.679789668740854,0.8854119671515512,0.8828728376295556,decreasing,-0.07820449903410764,-0.07820449903410764,Financials,1
438,TFX,0.7698814131550379,0.12385681544346956,-0.8565779717694542,0.9054624383170687,0.9002282965502829,increasing/RTC,0.25780252173684826,0.05283881107092778,Health Care,12
439,TGT,0.7035344513860731,-0.07258534367270304,-0.8189281884066125,0.925862624842593,0.9237141918901888,no change/RTC,-0.0010662961745777164,-0.08872110359513441,Consumer Staples,8
440,TJX,0.11063435375375123,0.0982104685960048,0.24211655289183423,-0.5004223853562381,-0.5048837698148496,increasing,0.08127048986074198,0.18138102576846168,Consumer Discretionary,5
441,TMO,0.6630330670245497,0.09383620769973433,-0.5941797977929757,0.6438325591048905,0.621850248722217,no change,-0.033154111919981064,-0.033154111919981064,Health Care,11
442,TMUS,-0.6899373072300776,-0.39380333430463244,0.6714766623304728,-0.8049201596932564,-0.7838192629266653,increasing/RTC,0.016964514130941178,0.05721197861891526,Communication Services,2
443,TPR,0.536168887126901,0.25628100174806034,-0.21649573281376291,-0.010038222981762027,-0.03266262271046883,increasing,0.041947431218378184,0.041947431218378184,Consumer Discretionary,5
444,TRGP,-0.49594561616892785,0.5821447278729623,0.9328773085547999,-0.785311498212566,-0.8177785540563605,increasing,0.04335854044795906,0.27289907631753874,Energy,7
445,TRMB,0.6801301352033233,0.17043668593906625,-0.9126401935547449,0.9326505030233001,0.9539293601766583,decreasing/RTC,-0.08299305438995361,0.1265301146236152,Information Technology,20
446,TROW,0.7674291718754218,0.23609628325190582,-0.9336221153611132,0.8849805944205378,0.9034947427255319,decreasing/RTC,-0.04555923408932156,0.20620006016322545,Financials,20
447,TRV,-0.44621401805281513,-0.07838357008292106,0.8026823172154393,-0.6362534014692345,-0.6762433029216727,no change,-0.015871974729722547,-0.015871974729722547,Financials,18
448,TSCO,0.2531172755951676,0.12739487460381593,0.21076490187605557,-0.21033571361907566,-0.2684406655841481,increasing/RTC,0.2810666437546915,0.07354176350128958,Consumer Discretionary,0
449,TSLA,0.6840393515210138,0.1963357782820028,-0.5894464707885649,0.6989232628529333,0.7050066826664428,decreasing/RTC,-0.6331385836758456,1.161031617058648,Consumer Discretionary,20
450,TSN,0.33398526369075193,-0.0033022725660492303,-0.49491388035413775,0.8102244426768506,0.7888304284598123,decreasing,-0.0917075096119844,-0.0917075096119844,Consumer Staples,1
451,TT,0.5562671810246589,0.26393692321768153,-0.3489179491165124,0.0588059720808953,0.06986664352166892,increasing,0.16500004467834017,0.6259453076274455,Industrials,5
452,TTWO,0.896862699625315,0.4824001412889485,-0.8437680906013523,0.8014366802981329,0.8069149760768646,no change/RTC,0.028841864267985025,0.2659020953708225,Communication Services,8
453,TXN,0.8066685857364285,0.268945270183268,-0.6885943799975809,0.58841709741391,0.5977584562371226,increasing,0.03927227807423425,0.03927227807423425,Information Technology,5
454,TXT,0.6783217013548511,0.22577297258112225,-0.42446765822477767,0.47795078219823156,0.45292120822867843,increasing,0.019169340113419128,0.019169340113419128,Industrials,5
455,TYL,0.9168631731759118,0.2679117048283618,-0.88307599334974,0.815933814135082,0.8287793126458578,increasing,0.29168005502776084,0.29168005502776084,Information Technology,5
456,UAL,0.5204565221769025,0.24299460219945115,-0.0918102425130847,-0.0025821966816550147,-0.023630324439547146,increasing,0.06391600464261657,0.11277665451110117,Industrials,5
457,UDR,0.785025613902411,0.6224552478999446,-0.7715037310937469,0.9296872036467265,0.9135663978483052,no change,0.0004901885986328125,0.0004901885986328125,Real Estate,11
458,UHS,0.5547967009371807,0.120521907063815,-0.18796380277592398,0.14739179196287858,0.11876378345340192,increasing/RTC,0.2787501811981201,0.07431674405548988,Health Care,0
459,ULTA,-0.372859502751088,-0.08736782406525054,0.6328644651540951,-0.7696710108135479,-0.8007060551341623,increasing/RTC,0.8778691142541172,-0.15255601671006946,Consumer Discretionary,2
460,UNH,-0.6022831231560288,-0.09068455718429021,0.7608486033143317,-0.5979465829365839,-0.6019176852844347,decreasing,-0.2117362031983193,-0.2117362031983193,Health Care,19
461,UNP,0.6201533982556682,0.051336976541143456,-0.43852649930155796,0.7101318085558177,0.6866682229917218,decreasing/RTC,-0.12985974302089598,0.6006380161911091,Industrials,20
462,UPS,0.7257087290939932,0.11379624486042288,-0.5859358011579695,0.710455690745589,0.6858383753902106,no change,0.012208705995141006,0.012208705995141006,Industrials,11
463,URI,0.2798525867802303,0.23759437008974965,0.15708053471505218,-0.320309652007915,-0.33510788296081007,increasing,0.6832231800043889,2.477571925987192,Industrials,5
464,USB,0.5326991712867163,0.2689867190860579,-0.7159329385028006,0.9106424543383265,0.9070618728679615,decreasing,-0.05404383386455992,-0.05404383386455992,Financials,1
465,V,0.4891612812367797,0.0510856779033684,-0.1776564505926953,-0.02457331203574192,-0.04163849501323646,increasing,0.18490517603348333,0.18490517603348333,Financials,5
466,VFC,0.6456789361224885,0.23349141799205855,-0.8771993648077591,0.9812761848965238,0.9862958031036779,decreasing/RTC,-0.09937500953674316,0.017500102519989014,Consumer Discretionary,20
467,VICI,-0.6090379911754918,-0.4719675344110327,0.6130533134759989,-0.8152118875357884,-0.7906582924760696,no change,0.0019354051159274194,-0.0013030858517502687,Real Estate,23
468,VLO,-0.7764047701658755,0.5910852397360099,0.9619693747998913,-0.8682774132078712,-0.8913494107802709,no change,0.004985174013547878,0.004985174013547878,Energy,10
469,VMC,0.7298027685809865,0.033510027870116185,-0.22217685171731183,0.06587701246296991,0.06190054464709351,increasing,0.2328952477782827,0.2328952477782827,Materials,5
470,VRSK,0.8351847030446897,0.23384641898928116,-0.4677808561531129,0.2972102465105805,0.30604147062391207,increasing,0.2365542070306475,0.2365542070306475,Industrials,5
471,VRSN,0.8119111494179636,0.28420510756461154,-0.4638690392220559,0.32506695498047483,0.30967217849558554,increasing,0.16864869401261612,0.16864869401261612,Information Technology,5
472,VRTX,-0.5676091423449988,-0.08223591982986488,0.8701071059284892,-0.9517454148808084,-0.9594613826829836,increasing,0.2676633473434643,0.2676633473434643,Health Care,5
473,VTR,0.5440004518686633,0.5164649814227278,-0.5243191170691595,0.7319998346899548,0.7061242375587109,increasing,0.007708692965300187,0.007708692965300187,Real Estate,5
474,VTRS,0.6519943599008069,0.10380850461154933,-0.7488494139610931,0.7976087169688368,0.7888793104501735,no change,0.0005882358119498551,0.0005882358119498551,Health Care,11
475,VZ,0.55979527670138,0.4341345568601221,-0.7804921825247164,0.9603676428339224,0.9458977046988664,decreasing,-0.026636759849296688,-0.026636759849296688,Communication Services,1
476,WAB,0.04126512853173718,0.18288791711228802,0.5101455686201878,-0.6019845360188294,-0.6203358466822663,increasing,0.07523342538105737,0.4113942293020395,Industrials,5
477,WAT,0.30442701590077653,0.08583248209552664,-0.6817243571900422,0.6770671725337994,0.6876500048181367,no change/RTC,-0.013285279923699534,0.5450992653586648,Health Care,8
478,WBA,0.6123968341102748,-0.05142288621673828,-0.7536345628433756,0.945655410278596,0.9309860216384642,decreasing,-0.036636944280295014,-0.036636944280295014,Consumer Staples,1
479,WBD,0.7739307318802107,0.4996580426052575,-0.8325616355470281,0.9371409807410106,0.9220818908145118,increasing,0.0031477445289656595,0.0031477445289656595,Communication Services,5
480,WDC,0.6716356975488383,0.1583588419393548,-0.8214606688436665,0.9341691072540148,0.9218756737408964,decreasing/RTC,-0.01628002890389446,0.05689112935888017,Information Technology,20
481,WEC,-0.21275424713425162,0.17003045137014167,0.12718514412737367,0.06522719412725858,0.051768844076175845,decreasing/RTC,-0.023622320652454953,-0.0035038043166060583,Utilities,6
482,WELL,0.6805460902089508,0.5075356465124208,-0.5410169093440341,0.6962105198176056,0.663974277657694,increasing,0.0765319839788943,0.0765319839788943,Real Estate,5
483,WFC,0.6510218323094706,0.2760741468176873,-0.5096112523199317,0.6969926770797917,0.685996769615453,decreasing,-0.008302735511183417,-0.008302735511183417,Financials,1
484,WHR,0.774868315450994,0.2819317409168565,-0.8894093689745999,0.962852723951046,0.962336624373056,decreasing/RTC,-0.09865150894077876,0.1900001066584252,Consumer Discretionary,20
485,WM,-0.00866996517693393,0.046934633075069815,0.241924865529488,-0.41147379013808855,-0.36650481895465586,no change,-0.0033431469229276336,-0.0033431469229276336,Industrials,21
486,WMB,-0.5107295642793056,0.5359373951831892,0.7909947992071917,-0.49736742048960886,-0.5143136103867734,decreasing/RTC,-0.02649742237890709,0.10881653419729709,Energy,3
487,WMT,0.4609194503249007,0.04642548005959401,0.003621316625098107,-0.11990371608307629,-0.119419537882808,increasing,0.09871370553773134,0.09871370553773134,Consumer Staples,5
488,WRB,-0.7886199683054192,-0.12891749427354832,0.872866251043191,-0.6256343945171898,-0.6414425380737905,decreasing,-0.05553381638686346,-0.05553381638686346,Financials,19
489,WRK,0.4926707153270638,0.11822811617314911,-0.7113131492048701,0.9246668772379317,0.9260443080228109,decreasing,-0.03799997965494792,-0.03799997965494792,Materials,1
490,WST,0.9084674069191776,0.11738135260510249,-0.8465396871118502,0.7373638861767424,0.7329845605148828,increasing,0.6915630148949118,0.8862228722691639,Health Care,5
491,WTW,0.33532440285146503,0.13286549792209246,0.03228384211330113,-0.02367588656152109,-0.04828230244812527,increasing/RTC,0.164804111710739,-0.17926258087158203,Financials,0
492,WY,0.6446887978336358,0.5957371164122811,-0.5483613736244434,0.8314809426968748,0.800947776335988,decreasing/RTC,-0.012499990371557383,0.0941764144010322,Real Estate,20
493,WYNN,0.37969889281043223,0.19981358748990086,-0.0455671715328238,-0.1856632368101424,-0.21162521459341954,increasing,0.21524100087660947,0.21524100087660947,Consumer Discretionary,5
494,XEL,-0.23711736410109793,0.17930930365740705,0.1977537637388555,0.027471541080014372,0.005535440112197308,decreasing,-0.017119933695945277,-0.07666666079790165,Utilities,1
495,XOM,-0.6964242879486365,0.5744505523805941,0.963128471841435,-0.9456193679932235,-0.9649831631237331,increasing,0.02807565972500877,0.02807565972500877,Energy,7
496,XRAY,0.8617885384589626,0.12425815982433715,-0.8969655616140823,0.8712040807185891,0.8645795599062919,increasing,0.049897133613718364,0.049897133613718364,Health Care,5
497,XYL,0.5487390221460198,0.22327680331956268,-0.5674409465731755,0.29454981893689425,0.33373165600898413,increasing,0.047337846738668546,0.047337846738668546,Industrials,5
498,YUM,0.47033339367789695,0.21416062268448538,-0.14521810548255035,-0.12796849996374915,-0.1463668380817193,increasing,0.09716748549020807,0.09716748549020807,Consumer Discretionary,5
499,ZBH,0.5753568540413384,0.10859769231467106,-0.37961471750250475,0.15274828632089485,0.16255843681507423,increasing,0.14052726343804822,0.14052726343804822,Health Care,5
500,ZBRA,0.8217708205457827,0.23055518600942587,-0.934880454779475,0.924258511928616,0.925686060774377,no change,0.005684332855690922,0.005684332855690922,Information Technology,11
501,ZION,0.34617149611686054,0.24270027000914826,-0.5135424246111904,0.7889687318292516,0.7876837410943648,decreasing,-0.12166668188692344,-0.12166668188692344,Financials,1
502,ZTS,0.8964000019603928,0.11463852992721199,-0.8774696731816835,0.8392354924493519,0.8253909988446807,increasing,0.13438945930241325,0.13438945930241325,Health Care,5
